objno_deep2,z_pred
13026472,0.9054669405054537
14023658,0.6037633775339973
13003400,0.8894803097098047
12024044,0.7617535678156373
11014382,0.8605766378954696
11014235,0.3612116208379245
12008575,0.6393554870362367
14033484,1.0243289090345424
11008352,0.6070221649846661
12025269,1.1840476055789486
13033105,0.678491516446951
12019339,0.7658884869367931
14022415,0.35039432684387034
11026982,0.6507385804607686
14033134,0.7729864633501261
13011072,0.7649469886000979
12007424,0.7838485296912163
13010841,0.878102034874906
12015560,0.5128669219816203
13056079,1.0567988083724502
11101590,0.5037992773513846
11039245,0.5809399624045528
12019186,0.5925769703006969
14027356,0.7232236942755768
13058245,1.2981521389908104
13049570,0.5998832885980014
13024765,0.5534526068718263
